id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear,intakeMonthR
67251,Stray,Peanut Butter,Domestic Short Hair,Dilute calico,Cat,1 year 7 months.,Female,Adoption,07/06/2020,07/17/2020,Adolescent,Adolescent,7,17,2020,7,6,2020,February
67252,Stray,Pretzel,Domestic Short Hair,Calico,Cat,1 year 1 month.,Female,Adoption,07/06/2020,07/20/2020,Adolescent,Adolescent,7,20,2020,7,6,2020,February
67254,Unsuitable Accommodation,Midnight,Domestic Medium Hair,Black and White,Cat,4 years 4 months.,Female,Adoption,07/06/2020,07/30/2020,Adult,Adult,7,30,2020,7,6,2020,February
67255,Rabies Monitoring,Grasshopper,Domestic Short Hair,Black and White,Cat,8 months.,Male,Adoption,07/06/2020,07/31/2020,Adolescent,Adolescent,7,31,2020,7,6,2020,February
67256,Incompatible with owner lifestyle,Darth,Domestic Short Hair,Black,Cat,2 years 6 months.,Male,Transfer,07/06/2020,07/09/2020,Adult,Adult,7,9,2020,7,6,2020,February
67257,Stray,Radar,Shep Mix/Husky,Brindle and White,Dog,18 years 5 months.,Female,Reclaimed,07/06/2020,09/29/2019,Geriatric,Geriatric,9,29,2019,7,6,2020,February
67257,Stray,Radar,Shep Mix/Husky,Brindle and White,Dog,18 years 5 months.,Female,Reclaimed,07/06/2020,07/07/2020,Geriatric,Geriatric,7,7,2020,7,6,2020,February
67258,Moving,Willow,Domestic Short Hair,Black,Cat,1 year 4 months.,Female,Adoption,07/06/2020,07/17/2020,Adolescent,Adolescent,7,17,2020,7,6,2020,February
67259,Moving,Storm,Domestic Short Hair,Black,Cat,1 year 6 months.,Female,Adoption,07/06/2020,07/17/2020,Adolescent,Adolescent,7,17,2020,7,6,2020,February
67260,Stray,Miles,Hound,Brown and White,Dog,14 years 11 months.,Male,Reclaimed,07/06/2020,07/08/2020,Senior,Geriatric,7,8,2020,7,6,2020,February
67261,Stray,Talie,Domestic Short Hair,"Black, Brown and White",Cat,2 years 6 months.,Female,Transfer,07/06/2020,07/12/2020,Adult,Adult,7,12,2020,7,6,2020,February
67262,Stray,Romulus,Domestic Short Hair,Lynx point,Cat,8 months.,Male,Foster,07/06/2020,07/12/2020,Adolescent,Adolescent,7,12,2020,7,6,2020,February
67262,Stray,Romulus,Domestic Short Hair,Lynx point,Cat,8 months.,Male,Adoption,07/06/2020,08/15/2020,Adolescent,Adolescent,8,15,2020,7,6,2020,February
67263,Stray,Remus,Domestic Short Hair,Lynx point,Cat,8 months.,Male,Foster,07/06/2020,07/12/2020,Adolescent,Adolescent,7,12,2020,7,6,2020,February
67263,Stray,Remus,Domestic Short Hair,Lynx point,Cat,8 months.,Male,Adoption,07/06/2020,08/25/2020,Adolescent,Adolescent,8,25,2020,7,6,2020,February
67264,Stray,Abbot,Domestic Long Hair,"Black, Brown and White",Cat,8 months.,Male,Foster,07/06/2020,07/12/2020,Adolescent,Adolescent,7,12,2020,7,6,2020,February
67264,Stray,Abbot,Domestic Long Hair,"Black, Brown and White",Cat,8 months.,Male,Adoption,07/06/2020,08/10/2020,Adolescent,Adolescent,8,10,2020,7,6,2020,February
67265,Stray,Ivette,Domestic Short Hair,"Black, Brown and White",Cat,8 months.,Female,Foster,07/06/2020,07/12/2020,Adolescent,Adolescent,7,12,2020,7,6,2020,February
67265,Stray,Ivette,Domestic Short Hair,"Black, Brown and White",Cat,8 months.,Female,Adoption,07/06/2020,08/11/2020,Adolescent,Adolescent,8,11,2020,7,6,2020,February
67266,Stray,Collier,Domestic Short Hair,White and Black,Cat,8 months.,Male,Foster,07/06/2020,07/12/2020,Adolescent,Adolescent,7,12,2020,7,6,2020,February
67266,Stray,Collier,Domestic Short Hair,White and Black,Cat,8 months.,Male,Adoption,07/06/2020,08/10/2020,Adolescent,Adolescent,8,10,2020,7,6,2020,February
67270,Stray,Orphan Annie,Domestic Short Hair,Grey,Cat,8 months.,Female,Foster,07/07/2020,07/07/2020,Adolescent,Adolescent,7,7,2020,7,7,2020,February
67270,Stray,Orphan Annie,Domestic Short Hair,Grey,Cat,8 months.,Female,Adoption,07/07/2020,09/10/2020,Adolescent,Adolescent,9,10,2020,7,7,2020,February
67272,Incompatible with other pets,George Cross,Domestic Short Hair,Orange,Cat,4 years 6 months.,Male,Transfer,07/07/2020,07/08/2020,Adult,Adult,7,8,2020,7,7,2020,February
67276,Allergies,Snickers,Domestic Short Hair,Tortoiseshell,Cat,1 year 4 months.,Female,Adoption,07/07/2020,07/17/2020,Adolescent,Adolescent,7,17,2020,7,7,2020,February
67277,Incompatible with owner lifestyle,Leo,Corgi/Beagle,Tricolour,Dog,4 years 3 months.,Male,Adoption,07/07/2020,07/18/2020,Adult,Adult,7,18,2020,7,7,2020,February
67278,Sick/Injured,Luna,Bully Breed Mix,Red and White,Dog,1 year 7 months.,Female,Adoption,07/07/2020,07/18/2020,Adolescent,Adolescent,7,18,2020,7,7,2020,February
67278,Sick/Injured,Luna,Bully Breed Mix,Red and White,Dog,1 year 7 months.,Female,Adoption,07/07/2020,12/29/2020,Adolescent,Adolescent,12,29,2020,7,7,2020,February
67279,Police Assist,Frankie,Miniature Pinscher/Chihuahua,Siver and Tan,Dog,9 years 11 months.,Male,Transfer,07/07/2020,07/18/2020,Mature,Senior,7,18,2020,7,7,2020,February
67280,Allergies,Molly Wally,Domestic Short Hair,Orange,Cat,1 year 8 months.,Female,Adoption,07/07/2020,07/11/2020,Adolescent,Adolescent,7,11,2020,7,7,2020,February
67282,Stray,Decker,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,07/07/2020,07/26/2020,Adolescent,Adolescent,7,26,2020,7,7,2020,February
67282,Stray,Decker,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,07/07/2020,09/08/2020,Adolescent,Adolescent,9,8,2020,7,7,2020,February
67284,Police Assist,Fluffy,Domestic Long Hair,Black,Cat,1 year 7 months.,Male,Reclaimed,07/07/2020,07/15/2020,Adolescent,Adolescent,7,15,2020,7,7,2020,February
67284,Police Assist,Fluffy,Domestic Long Hair,Black,Cat,1 year 7 months.,Male,Reclaimed,07/07/2020,08/14/2020,Adolescent,Adolescent,8,14,2020,7,7,2020,February
67288,Stray,Kameron,Domestic Short Hair,Black,Cat,1 year 0 months.,Female,Foster,07/07/2020,07/26/2020,Adolescent,Adolescent,7,26,2020,7,7,2020,February
67288,Stray,Kameron,Domestic Short Hair,Black,Cat,1 year 0 months.,Female,Adoption,07/07/2020,09/05/2020,Adolescent,Adolescent,9,5,2020,7,7,2020,February
67289,Stray,Phoenix,Domestic Short Hair,Seal Point,Cat,1 year 0 months.,Female,Foster,07/07/2020,07/26/2020,Adolescent,Adolescent,7,26,2020,7,7,2020,February
67289,Stray,Phoenix,Domestic Short Hair,Seal Point,Cat,1 year 0 months.,Female,Adoption,07/07/2020,09/08/2020,Adolescent,Adolescent,9,8,2020,7,7,2020,February
67290,Stray,Gidget,Domestic Short Hair,Grey,Cat,8 months.,Male,Foster,07/07/2020,07/26/2020,Adolescent,Adolescent,7,26,2020,7,7,2020,February
67290,Stray,Gidget,Domestic Short Hair,Grey,Cat,8 months.,Male,Adoption,07/07/2020,09/06/2020,Adolescent,Adolescent,9,6,2020,7,7,2020,February
67291,Stray,Judy,Domestic Short Hair,Black,Cat,4 years 8 months.,Female,Transfer,07/07/2020,07/22/2020,Adult,Adult,7,22,2020,7,7,2020,February
67293,Stray,Monroe,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,07/08/2020,08/02/2020,Adolescent,Adolescent,8,2,2020,7,8,2020,February
67293,Stray,Monroe,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,07/08/2020,08/06/2020,Adolescent,Adolescent,8,6,2020,7,8,2020,February
67294,Stray,Darla,Labrador Retriever,Black,Dog,2 years 4 months.,Female,Adoption,07/08/2020,07/27/2020,Adult,Adult,7,27,2020,7,8,2020,February
67295,Unsuitable Accommodation,Harry,Domestic Short Hair,Black and White,Cat,2 years 8 months.,Male,Foster,07/08/2020,09/23/2020,Adult,Adult,9,23,2020,7,8,2020,February
67295,Unsuitable Accommodation,Harry,Domestic Short Hair,Black and White,Cat,2 years 8 months.,Male,Adoption,07/08/2020,11/09/2020,Adult,Adult,11,9,2020,7,8,2020,February
67296,Unsuitable Accommodation,Mao Mao,Domestic Short Hair,Orange,Cat,8 months.,Female,Foster,07/08/2020,07/19/2020,Adolescent,Adolescent,7,19,2020,7,8,2020,February
67296,Unsuitable Accommodation,Mao Mao,Domestic Short Hair,Orange,Cat,8 months.,Female,Adoption,07/08/2020,08/18/2020,Adolescent,Adolescent,8,18,2020,7,8,2020,February
67297,Unsuitable Accommodation,Vegetables,Domestic Short Hair,Orange,Cat,8 months.,Male,Foster,07/08/2020,07/19/2020,Adolescent,Adolescent,7,19,2020,7,8,2020,February
67297,Unsuitable Accommodation,Vegetables,Domestic Short Hair,Orange,Cat,8 months.,Male,Adoption,07/08/2020,08/29/2020,Adolescent,Adolescent,8,29,2020,7,8,2020,February
67298,Unsuitable Accommodation,Mojo Jojo,Domestic Short Hair,Orange,Cat,8 months.,Male,Adoption,07/08/2020,07/28/2020,Adolescent,Adolescent,7,28,2020,7,8,2020,February
67299,Stray,Sissy,"Schnauzer, Giant/Border Collie",Brown and White,Dog,2 years 5 months.,Female,Adoption,07/08/2020,07/25/2020,Adult,Adult,7,25,2020,7,8,2020,February
67302,Incompatible with owner lifestyle,Denver,Golden Retriever/Great Pyrenees,Cream,Dog,1 year 8 months.,Male,Foster,07/09/2020,07/10/2020,Adolescent,Adolescent,7,10,2020,7,9,2020,February
67302,Incompatible with owner lifestyle,Denver,Golden Retriever/Great Pyrenees,Cream,Dog,1 year 8 months.,Male,Adoption,07/09/2020,10/13/2020,Adolescent,Adolescent,10,13,2020,7,9,2020,February
67303,Stray,Breeze,Domestic Short Hair,Grey and White,Cat,2 years 5 months.,Female,Foster,07/09/2020,07/11/2020,Adult,Adult,7,11,2020,7,9,2020,February
67303,Stray,Breeze,Domestic Short Hair,Grey and White,Cat,2 years 5 months.,Female,Foster,07/09/2020,09/01/2020,Adult,Adult,9,1,2020,7,9,2020,February
67303,Stray,Breeze,Domestic Short Hair,Grey and White,Cat,2 years 5 months.,Female,Adoption,07/09/2020,09/26/2020,Adult,Adult,9,26,2020,7,9,2020,February
67304,Stray,Flatter,Domestic Short Hair,Tortoiseshell,Cat,12 years 11 months.,Female,Adoption,07/09/2020,08/06/2020,Senior,Geriatric,8,6,2020,7,9,2020,February
67307,Stray,Hope `Kitty`,Domestic Short Hair,Calico,Cat,14 years 2 months.,Female,Foster,07/09/2020,08/18/2020,Senior,Geriatric,8,18,2020,7,9,2020,February
67308,Unable to Afford,Sassie,Domestic Short Hair,Torbie,Cat,3 years 5 months.,Female,Adoption,07/09/2020,09/01/2020,Adult,Adult,9,1,2020,7,9,2020,February
67309,Unsuitable Accommodation,Whisper,Domestic Short Hair,Orange,Cat,1 year 8 months.,Female,Adoption,07/09/2020,09/01/2020,Adolescent,Adolescent,9,1,2020,7,9,2020,February
67310,Stray,Hallo,Domestic Short Hair,Orange,Cat,1 year 0 months.,Female,Foster,07/09/2020,07/13/2020,Adolescent,Adolescent,7,13,2020,7,9,2020,February
67310,Stray,Hallo,Domestic Short Hair,Orange,Cat,1 year 0 months.,Female,Adoption,07/09/2020,09/11/2020,Adolescent,Adolescent,9,11,2020,7,9,2020,February
67311,Stray,Ween,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,07/09/2020,07/13/2020,Adolescent,Adolescent,7,13,2020,7,9,2020,February
67311,Stray,Ween,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,07/09/2020,09/11/2020,Adolescent,Adolescent,9,11,2020,7,9,2020,February
67312,Stray,Costello,Domestic Short Hair,"Brown, Black and White",Cat,8 months.,Male,Foster,07/09/2020,07/12/2020,Adolescent,Adolescent,7,12,2020,7,9,2020,February
67312,Stray,Costello,Domestic Short Hair,"Brown, Black and White",Cat,8 months.,Male,Adoption,07/09/2020,08/29/2020,Adolescent,Adolescent,8,29,2020,7,9,2020,February
67314,Stray,Scratch,Domestic Short Hair,Orange,Cat,8 months.,Male,Adoption,07/09/2020,07/17/2020,Adolescent,Adolescent,7,17,2020,7,9,2020,February
67316,Police Assist,Leon,Schnauzer/Beagle,Tricolour,Dog,1 year 0 months.,Male,Reclaimed,07/09/2020,07/09/2020,Adolescent,Adolescent,7,9,2020,7,9,2020,February
67317,Stray,John Stamos,Domestic Short Hair,Orange and White,Cat,8 months.,Male,Adoption,07/09/2020,07/18/2020,Adolescent,Adolescent,7,18,2020,7,9,2020,February
67318,Landlord issues,Molly,Domestic Short Hair,Lynx point,Cat,8 months.,Female,Adoption,07/09/2020,09/01/2020,Adolescent,Adolescent,9,1,2020,7,9,2020,February
67319,Landlord issues,Ray,Domestic Short Hair,Grey and White,Cat,8 months.,Female,Adoption,07/09/2020,09/01/2020,Adolescent,Adolescent,9,1,2020,7,9,2020,February
67320,Stray,Rex,German Shepherd Dog/Mix,Cream,Dog,1 year 3 months.,Male,Reclaimed,07/10/2020,07/14/2020,Adolescent,Adolescent,7,14,2020,7,10,2020,February
67320,Stray,Rex,German Shepherd Dog/Mix,Cream,Dog,1 year 3 months.,Male,Reclaimed,07/10/2020,09/11/2020,Adolescent,Adolescent,9,11,2020,7,10,2020,February
67320,Stray,Rex,German Shepherd Dog/Mix,Cream,Dog,1 year 3 months.,Male,Reclaimed,07/10/2020,10/06/2020,Adolescent,Adolescent,10,6,2020,7,10,2020,February
67324,Incompatible with owner lifestyle,Ming,Domestic Short Hair,Orange and White,Cat,1 year 11 months.,Female,Foster,07/10/2020,07/10/2020,Adolescent,Adolescent,7,10,2020,7,10,2020,February
67324,Incompatible with owner lifestyle,Ming,Domestic Short Hair,Orange and White,Cat,1 year 11 months.,Female,Adoption,07/10/2020,09/26/2020,Adolescent,Adolescent,9,26,2020,7,10,2020,February
67325,Incompatible with other pets,Minnie,American Bulldog,Brown and White,Dog,3 years 3 months.,Female,Adoption,07/10/2020,08/11/2020,Adult,Adult,8,11,2020,7,10,2020,February
67326,Behavioral Issues,Koby,Bully Breed Mix/Border Collie,Black,Dog,8 years 9 months.,Male,Transfer,07/10/2020,07/15/2020,Mature,Mature,7,15,2020,7,10,2020,February
67327,Abandoned,Tux,Domestic Short Hair,Black and White,Cat,3 years 6 months.,Male,Adoption,07/10/2020,08/09/2020,Adult,Adult,8,9,2020,7,10,2020,February
67328,Stray,Cormac,Catahoula Leopard Dog/Hound,Black merle,Dog,2 years 6 months.,Male,Adoption,07/10/2020,07/25/2020,Adult,Adult,7,25,2020,7,10,2020,February
67328,Stray,Cormac,Catahoula Leopard Dog/Hound,Black merle,Dog,2 years 6 months.,Male,Adoption,07/10/2020,08/02/2020,Adult,Adult,8,2,2020,7,10,2020,February
67330,Unable to Afford,Max,Beagle/Basset Hound,Tricolour,Dog,4 years 11 months.,Male,Adoption,07/11/2020,08/07/2020,Adult,Adult,8,7,2020,7,11,2020,February
67334,Sick/Injured,McGregor,Bully Breed Mix,Blue,Dog,1 year 11 months.,Male,Adoption,07/12/2020,08/13/2020,Adolescent,Adolescent,8,13,2020,7,12,2020,February
67335,Stray,Ginger,Husky/Alaskan Malamute,Tan,Dog,15 years 5 months.,Female,Reclaimed,07/12/2020,07/12/2020,Geriatric,Geriatric,7,12,2020,7,12,2020,February
67336,Stray,Monster,Terrier,White,Dog,14 years 8 months.,Female,Reclaimed,07/13/2020,07/13/2020,Senior,Geriatric,7,13,2020,7,13,2020,February
67337,Stray,Gwendolyn,Domestic Short Hair,Orange,Cat,4 years 11 months.,Female,Transfer,07/13/2020,07/17/2020,Adult,Adult,7,17,2020,7,13,2020,February
67338,Stray,Olive,Rhodesian Ridgeback/Mix,Red,Dog,2 years 4 months.,Female,Adoption,07/13/2020,07/30/2020,Adult,Adult,7,30,2020,7,13,2020,February
67339,Stray,Sunny Dunny,Domestic Short Hair,Orange and White,Cat,8 months.,Male,Adoption,07/13/2020,08/03/2020,Adolescent,Adolescent,8,3,2020,7,13,2020,February
67340,Stray,Catamaran,Domestic Short Hair,Grey,Cat,8 months.,Female,Adoption,07/13/2020,07/31/2020,Adolescent,Adolescent,7,31,2020,7,13,2020,February
67341,Moving,Mr. Daisy,Domestic Short Hair,Black and Brown,Cat,3 years 10 months.,Male,Adoption,07/13/2020,07/19/2020,Adult,Adult,7,19,2020,7,13,2020,February
67342,Stray,Mystery,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Foster,07/13/2020,07/14/2020,Adolescent,Adolescent,7,14,2020,7,13,2020,February
67342,Stray,Mystery,Domestic Short Hair,Tortoiseshell,Cat,8 months.,Female,Adoption,07/13/2020,09/14/2020,Adolescent,Adolescent,9,14,2020,7,13,2020,February
67343,Stray,Satin,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,07/13/2020,08/15/2020,Adolescent,Adolescent,8,15,2020,7,13,2020,February
67344,Stray,Tootsie,Domestic Short Hair,Torbie,Cat,1 year 10 months.,Female,Adoption,07/13/2020,08/01/2020,Adolescent,Adolescent,8,1,2020,7,13,2020,February
67345,Stray,Pippin,Domestic Short Hair,Black,Cat,8 months.,Female,Adoption,07/13/2020,07/25/2020,Adolescent,Adolescent,7,25,2020,7,13,2020,February
67346,Stray,Merry,Domestic Short Hair,Dilute tortoiseshell,Cat,8 months.,Female,Adoption,07/13/2020,07/27/2020,Adolescent,Adolescent,7,27,2020,7,13,2020,February
67347,Stray,Damon,Domestic Short Hair,Black and grey,Cat,8 months.,Male,Foster,07/13/2020,07/14/2020,Adolescent,Adolescent,7,14,2020,7,13,2020,February
67347,Stray,Damon,Domestic Short Hair,Black and grey,Cat,8 months.,Male,Adoption,07/13/2020,09/14/2020,Adolescent,Adolescent,9,14,2020,7,13,2020,February
67348,Moving,Miss Ball,Domestic Short Hair,Tabbico,Cat,4 years 10 months.,Female,Adoption,07/13/2020,08/04/2020,Adult,Adult,8,4,2020,7,13,2020,February
67349,Stray,Klaus,Domestic Short Hair,Black and grey,Cat,8 months.,Male,Foster,07/13/2020,07/14/2020,Adolescent,Adolescent,7,14,2020,7,13,2020,February
67349,Stray,Klaus,Domestic Short Hair,Black and grey,Cat,8 months.,Male,Adoption,07/13/2020,09/05/2020,Adolescent,Adolescent,9,5,2020,7,13,2020,February
67350,Unsuitable Accommodation,Koki,Domestic Short Hair,White,Cat,8 years 11 months.,Female,Adoption,07/13/2020,08/01/2020,Mature,Mature,8,1,2020,7,13,2020,February
67351,Unsuitable Accommodation,Callie,Domestic Short Hair,Tortoiseshell,Cat,1 year 6 months.,Female,Adoption,07/13/2020,09/05/2020,Adolescent,Adolescent,9,5,2020,7,13,2020,February
67352,Stray,Sojourner,Domestic Short Hair,Black and White,Cat,8 months.,Male,Foster,07/14/2020,07/14/2020,Adolescent,Adolescent,7,14,2020,7,14,2020,February
67352,Stray,Sojourner,Domestic Short Hair,Black and White,Cat,8 months.,Male,Adoption,07/14/2020,09/24/2020,Adolescent,Adolescent,9,24,2020,7,14,2020,February
67353,Abandoned,Nibbles,Domestic Short Hair,Black and White,Cat,1 year 4 months.,Male,Adoption,07/14/2020,08/01/2020,Adolescent,Adolescent,8,1,2020,7,14,2020,February
67355,Police Assist,Freckles,German Shorthaired Pointer/Mix,Liver and White,Dog,9 years 4 months.,Male,Adoption,07/14/2020,08/10/2020,Mature,Senior,8,10,2020,7,14,2020,February
67357,Stray,JuJuBe,Rat Terrier/Chihuahua,White and Brown,Dog,9 months.,Male,Reclaimed,07/15/2020,07/18/2020,Adolescent,Adolescent,7,18,2020,7,15,2020,February
67358,Born in Shelter,Dill,Domestic Short Hair,White and Orange,Cat,8 months.,Female,Foster,07/15/2020,07/15/2020,Adolescent,Adolescent,7,15,2020,7,15,2020,February
67358,Born in Shelter,Dill,Domestic Short Hair,White and Orange,Cat,8 months.,Female,Adoption,07/15/2020,09/28/2020,Adolescent,Adolescent,9,28,2020,7,15,2020,February
67359,Born in Shelter,Atticus,Domestic Short Hair,White and Orange,Cat,8 months.,Male,Foster,07/15/2020,07/15/2020,Adolescent,Adolescent,7,15,2020,7,15,2020,February
67359,Born in Shelter,Atticus,Domestic Short Hair,White and Orange,Cat,8 months.,Male,Adoption,07/15/2020,09/25/2020,Adolescent,Adolescent,9,25,2020,7,15,2020,February
67360,Born in Shelter,Boo,Domestic Short Hair,White and Orange,Cat,8 months.,Female,Foster,07/15/2020,07/15/2020,Adolescent,Adolescent,7,15,2020,7,15,2020,February
67360,Born in Shelter,Boo,Domestic Short Hair,White and Orange,Cat,8 months.,Female,Adoption,07/15/2020,09/25/2020,Adolescent,Adolescent,9,25,2020,7,15,2020,February
67361,Born in Shelter,Scout,Domestic Short Hair,Orange,Cat,4 weeks.,Unknown,Foster,07/15/2020,07/15/2020,Kitten,Puppy,7,15,2020,7,15,2020,February
67362,Born in Shelter,Harper,Domestic Short Hair,Orange,Cat,2 weeks.,Unknown,Foster,07/15/2020,07/15/2020,Kitten,Puppy,7,15,2020,7,15,2020,February
67363,Born in Shelter,Radley,Domestic Short Hair,Orange,Cat,1 week.,Unknown,Foster,07/15/2020,07/15/2020,Kitten,Puppy,7,15,2020,7,15,2020,February
67366,Unsuitable Accommodation,Falkor,Domestic Short Hair,Brown and Black,Cat,8 months.,Female,Adoption,07/15/2020,07/18/2020,Adolescent,Adolescent,7,18,2020,7,15,2020,February
67367,Unsuitable Accommodation,Smaug,Domestic Medium Hair,Black,Cat,8 months.,Male,Adoption,07/15/2020,07/18/2020,Adolescent,Adolescent,7,18,2020,7,15,2020,February
67368,Unsuitable Accommodation,Shenron,Domestic Short Hair,Black,Cat,8 months.,Male,Adoption,07/15/2020,07/18/2020,Adolescent,Adolescent,7,18,2020,7,15,2020,February
67369,Unsuitable Accommodation,Maleficent,Domestic Short Hair,Black,Cat,1 year 3 months.,Female,Foster,07/15/2020,07/17/2020,Adolescent,Adolescent,7,17,2020,7,15,2020,February
67369,Unsuitable Accommodation,Maleficent,Domestic Short Hair,Black,Cat,1 year 3 months.,Female,Foster,07/15/2020,07/30/2020,Adolescent,Adolescent,7,30,2020,7,15,2020,February
67369,Unsuitable Accommodation,Maleficent,Domestic Short Hair,Black,Cat,1 year 3 months.,Female,Adoption,07/15/2020,08/10/2020,Adolescent,Adolescent,8,10,2020,7,15,2020,February
67370,Unsuitable Accommodation,Mushu,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,07/15/2020,07/17/2020,Adolescent,Adolescent,7,17,2020,7,15,2020,February
67370,Unsuitable Accommodation,Mushu,Domestic Short Hair,Black,Cat,8 months.,Male,Foster,07/15/2020,07/30/2020,Adolescent,Adolescent,7,30,2020,7,15,2020,February
