id,intakereason,breedname,speciesname,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear
55299,Stray,Domestic Short Hair,Cat,Female,Foster,03/31/2017,04/25/2017,Mature,Mature,4,25,2017,3,31,2017
55299,Stray,Domestic Short Hair,Cat,Female,Adoption,03/31/2017,07/07/2017,Mature,Mature,7,7,2017,3,31,2017
55300,TNR - Trap/Neuter/Release,Domestic Short Hair,Cat,Male,Adoption,03/31/2017,04/07/2017,Adult,Adult,4,7,2017,3,31,2017
55301,Stray,Domestic Short Hair,Cat,Female,Adoption,03/31/2017,04/07/2017,Adult,Adult,4,7,2017,3,31,2017
55301,Stray,Domestic Short Hair,Cat,Female,Adoption,03/31/2017,03/02/2018,Adult,Adult,3,2,2018,3,31,2017
55301,Stray,Domestic Short Hair,Cat,Female,Adoption,03/31/2017,01/08/2019,Adult,Adult,1,8,2019,3,31,2017
55302,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Male,Foster,03/29/2017,03/29/2017,Adult,Adult,3,29,2017,3,29,2017
55302,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Male,Foster,03/29/2017,04/15/2017,Adult,Adult,4,15,2017,3,29,2017
55302,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Male,Foster,03/29/2017,04/22/2017,Adult,Adult,4,22,2017,3,29,2017
55302,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Male,Adoption,03/29/2017,04/28/2017,Adult,Adult,4,28,2017,3,29,2017
55303,Unsuitable Accommodation,Domestic Short Hair,Cat,Male,Foster,03/31/2017,04/27/2017,Adult,Adult,4,27,2017,3,31,2017
55303,Unsuitable Accommodation,Domestic Short Hair,Cat,Male,Adoption,03/31/2017,07/14/2017,Adult,Adult,7,14,2017,3,31,2017
55304,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Male,Foster,03/29/2017,03/29/2017,Adult,Adult,3,29,2017,3,29,2017
55304,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Male,Foster,03/29/2017,04/15/2017,Adult,Adult,4,15,2017,3,29,2017
55304,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Male,Foster,03/29/2017,04/22/2017,Adult,Adult,4,22,2017,3,29,2017
55304,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Male,Adoption,03/29/2017,04/28/2017,Adult,Adult,4,28,2017,3,29,2017
55305,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Female,Foster,03/29/2017,03/29/2017,Adult,Adult,3,29,2017,3,29,2017
55305,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Female,Foster,03/29/2017,04/15/2017,Adult,Adult,4,15,2017,3,29,2017
55305,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Female,Foster,03/29/2017,04/22/2017,Adult,Adult,4,22,2017,3,29,2017
55305,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Female,Adoption,03/29/2017,04/28/2017,Adult,Adult,4,28,2017,3,29,2017
55307,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Female,Foster,03/29/2017,03/29/2017,Adult,Adult,3,29,2017,3,29,2017
55307,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Female,Foster,03/29/2017,04/15/2017,Adult,Adult,4,15,2017,3,29,2017
55307,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Female,Foster,03/29/2017,04/22/2017,Adult,Adult,4,22,2017,3,29,2017
55307,Unable to Afford,Chihuahua/Yorkshire Terrier,Dog,Female,Adoption,03/29/2017,04/28/2017,Adult,Adult,4,28,2017,3,29,2017
55308,Unsuitable Accommodation,Labrador Retriever/Mix,Dog,Male,Reclaimed,03/31/2017,04/01/2017,Adult,Adult,4,1,2017,3,31,2017
55322,Stray,Chihuahua/Mix,Dog,Female,Adoption,03/30/2017,04/10/2017,Adult,Adult,4,10,2017,3,30,2017
55322,Stray,Chihuahua/Mix,Dog,Female,Adoption,03/30/2017,03/25/2018,Adult,Adult,3,25,2018,3,30,2017
55323,Stray,Shep Mix/Hound,Dog,Male,Adoption,03/30/2017,04/12/2017,Adult,Adult,4,12,2017,3,30,2017
55334,Stray,Pitbull/Mix,Dog,Male,Adoption,03/29/2017,04/09/2017,Adult,Adult,4,9,2017,3,29,2017
55335,Stray,Hound/German Shepherd Dog,Dog,Male,Foster,03/31/2017,04/06/2017,Adult,Adult,4,6,2017,3,31,2017
55335,Stray,Hound/German Shepherd Dog,Dog,Male,Adoption,03/31/2017,04/25/2017,Adult,Adult,4,25,2017,3,31,2017
55336,Stray,Domestic Long Hair,Cat,Male,Adoption,03/31/2017,04/13/2017,Adult,Mature,4,13,2017,3,31,2017
55336,Stray,Domestic Long Hair,Cat,Male,Adoption,03/31/2017,04/14/2018,Adult,Mature,4,14,2018,3,31,2017
55337,Stray,Domestic Short Hair,Cat,Female,Adoption,03/29/2017,04/09/2017,Adult,Adult,4,9,2017,3,29,2017
55338,Stray,Hound/Mix,Dog,Male,Adoption,03/31/2017,04/06/2017,Adult,Adult,4,6,2017,3,31,2017
55338,Stray,Hound/Mix,Dog,Male,Adoption,03/31/2017,10/21/2017,Adult,Adult,10,21,2017,3,31,2017
55339,Stray,Hound,Dog,Male,Adoption,03/31/2017,04/06/2017,Adult,Adult,4,6,2017,3,31,2017
55350,Unsuitable Accommodation,Husky,Dog,Female,Transfer,04/01/2017,04/29/2017,Adult,Adult,4,29,2017,4,1,2017
55351,Stray,Labrador Retriever/American Bulldog,Dog,Male,Reclaimed,04/01/2017,04/03/2017,Adult,Adult,4,3,2017,4,1,2017
55351,Stray,Labrador Retriever/American Bulldog,Dog,Male,Adoption,04/01/2017,04/07/2017,Adult,Adult,4,7,2017,4,1,2017
55352,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Female,Adoption,04/01/2017,04/07/2017,Mature,Senior,4,7,2017,4,1,2017
55354,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Adoption,04/01/2017,04/28/2017,Geriatric,Geriatric,4,28,2017,4,1,2017
55355,Stray,Domestic Long Hair,Cat,Female,Transfer,04/02/2017,04/03/2017,Senior,Geriatric,4,3,2017,4,2,2017
55357,Unable to Afford,Labrador Retriever/Pit Bull Terrier,Dog,Female,Adoption,04/02/2017,04/11/2017,Adult,Adult,4,11,2017,4,2,2017
55357,Unable to Afford,Labrador Retriever/Pit Bull Terrier,Dog,Female,Adoption,04/02/2017,06/27/2017,Adult,Adult,6,27,2017,4,2,2017
55358,Police Assist,Shep Mix,Dog,Male,Adoption,04/02/2017,05/15/2017,Adult,Adult,5,15,2017,4,2,2017
55359,Stray,Domestic Short Hair,Cat,Female,Transfer,04/03/2017,04/28/2017,Senior,Senior,4,28,2017,4,3,2017
55360,Unable to Afford,Domestic Short Hair,Cat,Female,Adoption,04/03/2017,04/07/2017,Geriatric,Geriatric,4,7,2017,4,3,2017
55361,Incompatible with owner lifestyle,Siamese/Mix,Cat,Female,Adoption,04/03/2017,04/18/2017,Mature,Mature,4,18,2017,4,3,2017
55362,Stray,Shep Mix,Dog,Female,Reclaimed,04/03/2017,04/03/2017,Adult,Adult,4,3,2017,4,3,2017
55364,Incompatible with owner lifestyle,Terrier,Dog,Male,Reclaimed,04/03/2017,04/04/2017,Adult,Adult,4,4,2017,4,3,2017
55365,Incompatible with owner lifestyle,Labrador Retriever/Terrier,Dog,Male,Adoption,04/03/2017,04/22/2017,Senior,Senior,4,22,2017,4,3,2017
55366,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Male,Adoption,04/03/2017,04/07/2017,Adult,Adult,4,7,2017,4,3,2017
55369,Unsuitable Accommodation,Domestic Short Hair,Cat,Female,Transfer,04/03/2017,05/15/2017,Senior,Geriatric,5,15,2017,4,3,2017
55370,Abandoned,Calico,Cat,Female,Foster,04/03/2017,04/04/2017,Adult,Adult,4,4,2017,4,3,2017
55370,Abandoned,Calico,Cat,Female,Foster,04/03/2017,04/18/2017,Adult,Adult,4,18,2017,4,3,2017
55370,Abandoned,Calico,Cat,Female,Adoption,04/03/2017,06/06/2017,Adult,Adult,6,6,2017,4,3,2017
55371,Abandoned,Calico,Cat,Female,Foster,04/03/2017,04/04/2017,Kitten,Puppy,4,4,2017,4,3,2017
55371,Abandoned,Calico,Cat,Female,Foster,04/03/2017,04/18/2017,Kitten,Puppy,4,18,2017,4,3,2017
55372,Unsuitable Accommodation,Chihuahua/Rat Terrier,Dog,Female,Adoption,04/03/2017,04/23/2017,Adult,Adult,4,23,2017,4,3,2017
55373,Unsuitable Accommodation,Pitbull,Dog,Female,Adoption,04/03/2017,04/13/2017,Mature,Mature,4,13,2017,4,3,2017
55376,Owner Deceased,Domestic Short Hair,Cat,Female,Foster,04/04/2017,04/05/2017,Adult,Adult,4,5,2017,4,4,2017
55376,Owner Deceased,Domestic Short Hair,Cat,Female,Foster,04/04/2017,08/31/2017,Adult,Adult,8,31,2017,4,4,2017
55376,Owner Deceased,Domestic Short Hair,Cat,Female,Adoption,04/04/2017,12/01/2017,Adult,Adult,12,1,2017,4,4,2017
55377,Owner Deceased,Siamese,Cat,Female,Foster,04/04/2017,04/05/2017,Adult,Adult,4,5,2017,4,4,2017
55377,Owner Deceased,Siamese,Cat,Female,Adoption,04/04/2017,06/01/2017,Adult,Adult,6,1,2017,4,4,2017
55377,Owner Deceased,Siamese,Cat,Female,Adoption,04/04/2017,11/06/2019,Adult,Adult,11,6,2019,4,4,2017
55378,Owner Deceased,Domestic Short Hair,Cat,Female,Foster,04/04/2017,04/05/2017,Adult,Adult,4,5,2017,4,4,2017
55378,Owner Deceased,Domestic Short Hair,Cat,Female,Adoption,04/04/2017,06/02/2017,Adult,Adult,6,2,2017,4,4,2017
55379,Owner Deceased,Domestic Short Hair,Cat,Male,Foster,04/04/2017,04/05/2017,Adult,Adult,4,5,2017,4,4,2017
55379,Owner Deceased,Domestic Short Hair,Cat,Male,Adoption,04/04/2017,06/01/2017,Adult,Adult,6,1,2017,4,4,2017
55380,Owner Deceased,Domestic Short Hair,Cat,Male,Foster,04/04/2017,04/05/2017,Adult,Adult,4,5,2017,4,4,2017
55380,Owner Deceased,Domestic Short Hair,Cat,Male,Adoption,04/04/2017,06/01/2017,Adult,Adult,6,1,2017,4,4,2017
55381,Stray,Domestic Short Hair,Cat,Male,Adoption,04/04/2017,04/18/2017,Adult,Adult,4,18,2017,4,4,2017
55382,Owner Deceased,Domestic Short Hair,Cat,Female,Foster,04/04/2017,04/06/2017,Mature,Senior,4,6,2017,4,4,2017
55382,Owner Deceased,Domestic Short Hair,Cat,Female,Transfer,04/04/2017,07/06/2017,Mature,Senior,7,6,2017,4,4,2017
55383,Owner Deceased,Domestic Short Hair,Cat,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,4,6,2017,4,4,2017
55383,Owner Deceased,Domestic Short Hair,Cat,Female,Adoption,04/04/2017,06/18/2017,Adult,Adult,6,18,2017,4,4,2017
55384,Owner Deceased,Domestic Short Hair,Cat,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,4,6,2017,4,4,2017
55384,Owner Deceased,Domestic Short Hair,Cat,Female,Adoption,04/04/2017,06/07/2017,Adult,Adult,6,7,2017,4,4,2017
55385,Owner Deceased,Domestic Short Hair,Cat,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,4,6,2017,4,4,2017
55385,Owner Deceased,Domestic Short Hair,Cat,Female,Transfer,04/04/2017,06/23/2017,Adult,Adult,6,23,2017,4,4,2017
55386,Owner Deceased,Domestic Short Hair,Cat,Female,Foster,04/04/2017,04/06/2017,Adult,Adult,4,6,2017,4,4,2017
55386,Owner Deceased,Domestic Short Hair,Cat,Female,Adoption,04/04/2017,06/21/2017,Adult,Adult,6,21,2017,4,4,2017
55389,Stray,Domestic Short Hair,Cat,Male,Adoption,04/04/2017,04/12/2017,Adult,Adult,4,12,2017,4,4,2017
55391,Stray,German Shepherd Dog,Dog,Male,Reclaimed,04/05/2017,04/06/2017,Mature,Senior,4,6,2017,4,5,2017
55394,Stray,Shih Tzu,Dog,Female,Reclaimed,04/05/2017,04/06/2017,Geriatric,Geriatric,4,6,2017,4,5,2017
55395,Stray,"Poodle, Miniature/Mix",Dog,Male,Adoption,04/05/2017,04/13/2017,Mature,Senior,4,13,2017,4,5,2017
55396,Abandoned,Domestic Short Hair,Cat,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,3,20,2017,3,18,2017
55397,Abandoned,Domestic Short Hair,Cat,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,3,20,2017,3,18,2017
55398,Abandoned,Domestic Short Hair,Cat,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,3,20,2017,3,18,2017
55399,Abandoned,Domestic Short Hair,Cat,Female,Foster,03/18/2017,03/20/2017,Kitten,Puppy,3,20,2017,3,18,2017
55400,Stray,Coonhound,Dog,Male,Reclaimed,04/06/2017,04/06/2017,Senior,Geriatric,4,6,2017,4,6,2017
55401,Owner Deceased,Domestic Short Hair,Cat,Male,Transfer,04/06/2017,04/18/2017,Adult,Adult,4,18,2017,4,6,2017
55401,Owner Deceased,Domestic Short Hair,Cat,Male,Transfer,04/06/2017,06/29/2017,Adult,Adult,6,29,2017,4,6,2017
55402,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Male,Adoption,04/06/2017,05/05/2017,Senior,Geriatric,5,5,2017,4,6,2017
55404,Stray,Akita/German Shepherd Dog,Dog,Female,Reclaimed,04/06/2017,04/10/2017,Mature,Mature,4,10,2017,4,6,2017
55405,Stray,"Schnauzer, Miniature/Poodle",Dog,Male,Adoption,04/06/2017,05/06/2017,Adult,Adult,5,6,2017,4,6,2017
55410,Stray,Border Collie,Dog,Male,Reclaimed,04/07/2017,04/07/2017,Mature,Mature,4,7,2017,4,7,2017
55419,Stray,Domestic Short Hair,Cat,Female,Foster,03/31/2017,04/07/2017,Adult,Adult,4,7,2017,3,31,2017
55419,Stray,Domestic Short Hair,Cat,Female,Foster,03/31/2017,04/25/2017,Adult,Adult,4,25,2017,3,31,2017
55419,Stray,Domestic Short Hair,Cat,Female,Adoption,03/31/2017,06/05/2017,Adult,Adult,6,5,2017,3,31,2017
55420,Stray,Domestic Short Hair,Cat,Male,Foster,03/31/2017,04/07/2017,Adult,Adult,4,7,2017,3,31,2017
55420,Stray,Domestic Short Hair,Cat,Male,Foster,03/31/2017,04/25/2017,Adult,Adult,4,25,2017,3,31,2017
55420,Stray,Domestic Short Hair,Cat,Male,Adoption,03/31/2017,06/02/2017,Adult,Adult,6,2,2017,3,31,2017
55421,Stray,Domestic Short Hair,Cat,Male,Foster,03/31/2017,04/07/2017,Adult,Adult,4,7,2017,3,31,2017
55421,Stray,Domestic Short Hair,Cat,Male,Foster,03/31/2017,04/25/2017,Adult,Adult,4,25,2017,3,31,2017
55421,Stray,Domestic Short Hair,Cat,Male,Adoption,03/31/2017,06/02/2017,Adult,Adult,6,2,2017,3,31,2017
55421,Stray,Domestic Short Hair,Cat,Male,Adoption,03/31/2017,07/09/2017,Adult,Adult,7,9,2017,3,31,2017
55422,Stray,Domestic Short Hair,Cat,Female,Foster,03/31/2017,04/07/2017,Adult,Adult,4,7,2017,3,31,2017
55422,Stray,Domestic Short Hair,Cat,Female,Foster,03/31/2017,04/25/2017,Adult,Adult,4,25,2017,3,31,2017
55422,Stray,Domestic Short Hair,Cat,Female,Adoption,03/31/2017,06/11/2017,Adult,Adult,6,11,2017,3,31,2017
55423,Stray,Domestic Short Hair,Cat,Female,Foster,03/31/2017,04/07/2017,Adult,Adult,4,7,2017,3,31,2017
55423,Stray,Domestic Short Hair,Cat,Female,Foster,03/31/2017,04/25/2017,Adult,Adult,4,25,2017,3,31,2017
55423,Stray,Domestic Short Hair,Cat,Female,Adoption,03/31/2017,06/12/2017,Adult,Adult,6,12,2017,3,31,2017
55430,Stray,Domestic Short Hair,Cat,Female,Adoption,04/07/2017,04/20/2017,Adult,Adult,4,20,2017,4,7,2017
55433,Stray,Hound/Mix,Dog,Male,Adoption,04/07/2017,04/19/2017,Adult,Adult,4,19,2017,4,7,2017
55434,Incompatible with owner lifestyle,German Shepherd Dog/Mix,Dog,Female,Adoption,04/08/2017,04/22/2017,Adult,Adult,4,22,2017,4,8,2017
55438,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Male,Adoption,04/08/2017,05/16/2017,Mature,Mature,5,16,2017,4,8,2017
55439,Incompatible with owner lifestyle,Pitbull,Dog,Male,Foster,04/08/2017,06/09/2017,Adult,Adult,6,9,2017,4,8,2017
55439,Incompatible with owner lifestyle,Pitbull,Dog,Male,Adoption,04/08/2017,08/17/2017,Adult,Adult,8,17,2017,4,8,2017
55439,Incompatible with owner lifestyle,Pitbull,Dog,Male,Reclaimed,04/08/2017,09/07/2017,Adult,Adult,9,7,2017,4,8,2017
55440,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Adoption,04/08/2017,04/15/2017,Adult,Adult,4,15,2017,4,8,2017
55442,Stray,Domestic Short Hair,Cat,Female,Adoption,04/09/2017,05/19/2017,Mature,Mature,5,19,2017,4,9,2017
55444,Stray,Pitbull/Mix,Dog,Male,Adoption,04/09/2017,04/22/2017,Adult,Adult,4,22,2017,4,9,2017
55445,Incompatible with owner lifestyle,Beagle,Dog,Female,Adoption,04/09/2017,04/12/2017,Mature,Mature,4,12,2017,4,9,2017
55447,Stray,Domestic Short Hair,Cat,Female,Reclaimed,04/10/2017,04/17/2017,Adult,Adult,4,17,2017,4,10,2017
55448,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Foster,04/10/2017,04/11/2017,Mature,Mature,4,11,2017,4,10,2017
55448,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Adoption,04/10/2017,06/07/2017,Mature,Mature,6,7,2017,4,10,2017
55449,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Foster,04/10/2017,04/11/2017,Adult,Adult,4,11,2017,4,10,2017
55449,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Adoption,04/10/2017,05/02/2017,Adult,Adult,5,2,2017,4,10,2017
55450,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Foster,04/10/2017,04/11/2017,Adult,Adult,4,11,2017,4,10,2017
55450,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Adoption,04/10/2017,05/04/2017,Adult,Adult,5,4,2017,4,10,2017
55451,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Foster,04/10/2017,04/11/2017,Adult,Adult,4,11,2017,4,10,2017
55451,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Adoption,04/10/2017,05/03/2017,Adult,Adult,5,3,2017,4,10,2017
55452,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Foster,04/10/2017,04/11/2017,Adult,Adult,4,11,2017,4,10,2017
55452,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Adoption,04/10/2017,05/02/2017,Adult,Adult,5,2,2017,4,10,2017
55453,Incompatible with owner lifestyle,Coonhound,Dog,Female,Adoption,04/10/2017,04/19/2017,Adult,Mature,4,19,2017,4,10,2017
55454,Incompatible with owner lifestyle,Shep Mix,Dog,Male,Adoption,04/10/2017,04/15/2017,Adult,Adult,4,15,2017,4,10,2017
55455,Incompatible with owner lifestyle,Hound/Shep Mix,Dog,Female,Adoption,04/10/2017,04/17/2017,Adult,Mature,4,17,2017,4,10,2017
55456,Owner Deceased,Foxhound,Dog,Male,Adoption,11/27/2018,04/20/2017,Adult,Adult,4,20,2017,11,27,2018
55456,Owner Deceased,Foxhound,Dog,Male,Adoption,11/27/2018,05/12/2017,Adult,Adult,5,12,2017,11,27,2018
55456,Owner Deceased,Foxhound,Dog,Male,Adoption,11/27/2018,12/13/2018,Adult,Adult,12,13,2018,11,27,2018
55456,Owner Deceased,Foxhound,Dog,Male,Adoption,11/27/2018,03/15/2019,Adult,Adult,3,15,2019,11,27,2018
55456,Owner Deceased,Foxhound,Dog,Male,Foster,11/27/2018,04/02/2019,Adult,Adult,4,2,2019,11,27,2018
55456,Owner Deceased,Foxhound,Dog,Male,Adoption,11/27/2018,04/16/2019,Adult,Adult,4,16,2019,11,27,2018
55456,Owner Deceased,Foxhound,Dog,Male,Reclaimed,11/27/2018,04/17/2019,Adult,Adult,4,17,2019,11,27,2018
55456,Owner Deceased,Foxhound,Dog,Male,Reclaimed,11/27/2018,04/30/2019,Adult,Adult,4,30,2019,11,27,2018
55456,Owner Deceased,Foxhound,Dog,Male,Foster,11/27/2018,05/04/2019,Adult,Adult,5,4,2019,11,27,2018
55456,Owner Deceased,Foxhound,Dog,Male,Adoption,11/27/2018,06/06/2019,Adult,Adult,6,6,2019,11,27,2018
55458,Stray,Hound/Mix,Dog,Female,Adoption,04/10/2017,05/05/2017,Adult,Adult,5,5,2017,4,10,2017
55462,Stray,Hound,Dog,Male,Adoption,04/10/2017,04/24/2017,Adult,Adult,4,24,2017,4,10,2017
55463,Stray,Beagle,Dog,Male,Adoption,04/11/2017,04/26/2017,Senior,Geriatric,4,26,2017,4,11,2017
55464,Stray,Basset Hound,Dog,Male,Reclaimed,04/11/2017,04/12/2017,Geriatric,Geriatric,4,12,2017,4,11,2017
55466,Stray,Pug/Rottweiler,Dog,Male,Reclaimed,04/11/2017,04/11/2017,Adult,Adult,4,11,2017,4,11,2017
55469,Abandoned,Domestic Short Hair,Cat,Male,Adoption,04/11/2017,04/22/2017,Adult,Adult,4,22,2017,4,11,2017
55470,Stray,Domestic Short Hair,Cat,Female,Adoption,04/11/2017,04/22/2017,Adult,Adult,4,22,2017,4,11,2017
55475,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Male,Adoption,04/11/2017,06/02/2017,Adult,Adult,6,2,2017,4,11,2017
55475,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Male,Adoption,04/11/2017,07/13/2019,Adult,Adult,7,13,2019,4,11,2017
55476,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Adoption,04/11/2017,04/19/2017,Adult,Mature,4,19,2017,4,11,2017
55479,Stray,Australian Shepherd,Dog,Male,Reclaimed,04/12/2017,04/12/2017,Adult,Adult,4,12,2017,4,12,2017
55482,Stray,Collie/Mix,Dog,Female,Adoption,04/12/2017,04/22/2017,Adult,Adult,4,22,2017,4,12,2017
55484,Stray,Domestic Short Hair,Cat,Female,Reclaimed,04/12/2017,04/12/2017,Adult,Adult,4,12,2017,4,12,2017
55485,Stray,Labrador Retriever,Dog,Male,Reclaimed,04/12/2017,04/12/2017,Senior,Geriatric,4,12,2017,4,12,2017
55485,Stray,Labrador Retriever,Dog,Male,Reclaimed,04/12/2017,02/03/2018,Senior,Geriatric,2,3,2018,4,12,2017
55490,Unsuitable Accommodation,Labrador Retriever,Dog,Female,Adoption,04/13/2017,04/23/2017,Adult,Adult,4,23,2017,4,13,2017
55493,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Adoption,04/15/2017,05/10/2017,Mature,Mature,5,10,2017,4,15,2017
55495,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Foster,04/15/2017,04/17/2017,Adult,Adult,4,17,2017,4,15,2017
55495,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Adoption,04/15/2017,05/05/2017,Adult,Adult,5,5,2017,4,15,2017
55496,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Foster,04/15/2017,04/17/2017,Adult,Adult,4,17,2017,4,15,2017
55496,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Male,Adoption,04/15/2017,05/05/2017,Adult,Adult,5,5,2017,4,15,2017
55497,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Female,Foster,04/15/2017,04/17/2017,Adult,Adult,4,17,2017,4,15,2017
55497,Incompatible with owner lifestyle,Domestic Medium Hair,Cat,Female,Adoption,04/15/2017,05/05/2017,Adult,Adult,5,5,2017,4,15,2017
55498,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Male,Foster,04/15/2017,04/17/2017,Adult,Adult,4,17,2017,4,15,2017
55498,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Male,Adoption,04/15/2017,05/06/2017,Adult,Adult,5,6,2017,4,15,2017
55499,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Female,Foster,04/15/2017,04/17/2017,Adult,Adult,4,17,2017,4,15,2017
55499,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Female,Adoption,04/15/2017,05/06/2017,Adult,Adult,5,6,2017,4,15,2017
55500,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Male,Adoption,04/15/2017,05/26/2017,Mature,Mature,5,26,2017,4,15,2017
55501,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Adoption,04/15/2017,05/05/2017,Mature,Senior,5,5,2017,4,15,2017
55502,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Male,Adoption,04/15/2017,05/20/2017,Adult,Adult,5,20,2017,4,15,2017
55503,Incompatible with owner lifestyle,Collie/Labrador Retriever,Dog,Male,Adoption,04/15/2017,04/23/2017,Adult,Adult,4,23,2017,4,15,2017
55504,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Female,Foster,04/15/2017,06/12/2017,Mature,Mature,6,12,2017,4,15,2017
55504,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Female,Adoption,04/15/2017,07/01/2017,Mature,Mature,7,1,2017,4,15,2017
55505,Stray,Anatolian Shepherd/Great Pyrenees,Dog,Female,Reclaimed,04/15/2017,04/17/2017,Mature,Mature,4,17,2017,4,15,2017
55506,Stray,Great Pyrenees/Anatolian Shepherd,Dog,Female,Reclaimed,04/15/2017,04/17/2017,Mature,Mature,4,17,2017,4,15,2017
55509,TNR - Trap/Neuter/Release,Miniature Pinscher,Dog,Female,Reclaimed,04/17/2017,04/17/2017,Senior,Geriatric,4,17,2017,4,17,2017
55510,Unsuitable Accommodation,Domestic Short Hair,Cat,Male,Adoption,04/17/2017,05/20/2017,Adult,Adult,5,20,2017,4,17,2017
55514,Stray,Domestic Long Hair,Cat,Male,Adoption,04/17/2017,05/03/2017,Adult,Adult,5,3,2017,4,17,2017
55517,Stray,Domestic Short Hair,Cat,Male,Foster,04/17/2017,04/22/2017,Adult,Adult,4,22,2017,4,17,2017
55517,Stray,Domestic Short Hair,Cat,Male,Adoption,04/17/2017,05/11/2017,Adult,Adult,5,11,2017,4,17,2017
55518,Stray,Domestic Short Hair,Cat,Female,Foster,04/17/2017,04/22/2017,Adult,Adult,4,22,2017,4,17,2017
55518,Stray,Domestic Short Hair,Cat,Female,Adoption,04/17/2017,05/13/2017,Adult,Adult,5,13,2017,4,17,2017
55519,Stray,Domestic Short Hair,Cat,Female,Foster,04/17/2017,04/22/2017,Kitten,Puppy,4,22,2017,4,17,2017
55519,Stray,Domestic Short Hair,Cat,Female,Foster,04/17/2017,05/16/2017,Kitten,Puppy,5,16,2017,4,17,2017
55520,Stray,German Shepherd Dog/Mix,Dog,Female,Adoption,04/17/2017,05/04/2017,Adult,Adult,5,4,2017,4,17,2017
55521,Stray,Domestic Short Hair,Cat,Female,Foster,04/17/2017,07/13/2017,Adult,Adult,7,13,2017,4,17,2017
55525,Stray,German Shepherd Dog,Dog,Female,Reclaimed,04/17/2017,04/18/2017,Adult,Adult,4,18,2017,4,17,2017
55525,Stray,German Shepherd Dog,Dog,Female,Reclaimed,04/17/2017,05/20/2017,Adult,Adult,5,20,2017,4,17,2017
55526,Stray,Domestic Short Hair,Cat,Male,Adoption,04/17/2017,06/17/2017,Mature,Mature,6,17,2017,4,17,2017
55530,Stray,American Staffordshire Terrier,Dog,Female,Reclaimed,04/18/2017,04/19/2017,Mature,Mature,4,19,2017,4,18,2017
