speciesname,intakeMonth,intakeMonthR,id,movementMonth,DogAgeGroup,intakeYear,movementDate1R,intakereason,movementYear,movementtype,sexname,CatAgeGroup
Dog,3,February,55305,4,Adult,2017,April,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55305,4,Adult,2017,April,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55305,4,Adult,2017,March,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55305,4,Adult,2017,April,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55305,4,Adult,2017,April,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55305,4,Adult,2017,April,Unable to Afford,2017,0,Female,Adult
Dog,3,February,55307,3,Adult,2017,March,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55307,3,Adult,2017,April,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55307,3,Adult,2017,April,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55307,4,Adult,2017,March,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55307,4,Adult,2017,April,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55307,4,Adult,2017,April,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55307,4,Adult,2017,March,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55307,4,Adult,2017,April,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55307,4,Adult,2017,April,Unable to Afford,2017,1,Female,Adult
Dog,3,February,55307,4,Adult,2017,April,Unable to Afford,2017,0,Female,Adult
Dog,3,February,55308,4,Adult,2017,April,Unsuitable Accommodation,2017,1,Male,Adult
Dog,3,February,55322,4,Adult,2017,April,Stray,2017,0,Female,Adult
Dog,3,February,55322,4,Adult,2017,March,Stray,2017,0,Female,Adult
Dog,3,February,55322,3,Adult,2017,April,Stray,2018,0,Female,Adult
Dog,3,February,55322,3,Adult,2017,March,Stray,2018,0,Female,Adult
Dog,3,February,55323,4,Adult,2017,April,Stray,2017,0,Male,Adult
Dog,3,February,55334,4,Adult,2017,April,Stray,2017,0,Male,Adult
Dog,3,February,55335,4,Adult,2017,April,Stray,2017,1,Male,Adult
Dog,3,February,55335,4,Adult,2017,April,Stray,2017,0,Male,Adult
Cat,3,February,55336,4,Mature,2017,April,Stray,2017,0,Male,Adult
Cat,3,February,55336,4,Mature,2017,April,Stray,2017,0,Male,Adult
Cat,3,February,55336,4,Mature,2017,April,Stray,2018,0,Male,Adult
Cat,3,February,55336,4,Mature,2017,April,Stray,2018,0,Male,Adult
Cat,3,February,55337,4,Adult,2017,April,Stray,2017,0,Female,Adult
Dog,3,February,55338,4,Adult,2017,April,Stray,2017,0,Male,Adult
Dog,3,February,55338,4,Adult,2017,October,Stray,2017,0,Male,Adult
Dog,3,February,55338,10,Adult,2017,April,Stray,2017,0,Male,Adult
Dog,3,February,55338,10,Adult,2017,October,Stray,2017,0,Male,Adult
Dog,3,February,55339,4,Adult,2017,April,Stray,2017,0,Male,Adult
Dog,4,February,55350,4,Adult,2017,April,Unsuitable Accommodation,2017,1,Female,Adult
Dog,4,February,55351,4,Adult,2017,April,Stray,2017,1,Male,Adult
Dog,4,February,55351,4,Adult,2017,April,Stray,2017,0,Male,Adult
Cat,4,February,55352,4,Senior,2017,April,Incompatible with owner lifestyle,2017,0,Female,Mature
Cat,4,February,55354,4,Geriatric,2017,April,Incompatible with owner lifestyle,2017,0,Female,Geriatric
Cat,4,February,55355,4,Geriatric,2017,April,Stray,2017,1,Female,Senior
Dog,4,February,55357,4,Adult,2017,April,Unable to Afford,2017,0,Female,Adult
Dog,4,February,55357,4,Adult,2017,June,Unable to Afford,2017,0,Female,Adult
Dog,4,February,55357,6,Adult,2017,April,Unable to Afford,2017,0,Female,Adult
Dog,4,February,55357,6,Adult,2017,June,Unable to Afford,2017,0,Female,Adult
Dog,4,February,55358,5,Adult,2017,May,Police Assist,2017,0,Male,Adult
Cat,4,February,55359,4,Senior,2017,April,Stray,2017,1,Female,Senior
Cat,4,February,55360,4,Geriatric,2017,April,Unable to Afford,2017,0,Female,Geriatric
Cat,4,February,55361,4,Mature,2017,April,Incompatible with owner lifestyle,2017,0,Female,Mature
Dog,4,February,55362,4,Adult,2017,April,Stray,2017,1,Female,Adult
Dog,4,February,55364,4,Adult,2017,April,Incompatible with owner lifestyle,2017,1,Male,Adult
Dog,4,February,55365,4,Senior,2017,April,Incompatible with owner lifestyle,2017,0,Male,Senior
Cat,4,February,55366,4,Adult,2017,April,Incompatible with owner lifestyle,2017,0,Male,Adult
Cat,4,February,55369,5,Geriatric,2017,May,Unsuitable Accommodation,2017,1,Female,Senior
Cat,4,February,55370,4,Adult,2017,April,Abandoned,2017,1,Female,Adult
Cat,4,February,55370,4,Adult,2017,April,Abandoned,2017,1,Female,Adult
Cat,4,February,55370,4,Adult,2017,April,Abandoned,2017,1,Female,Adult
Cat,4,February,55370,4,Adult,2017,April,Abandoned,2017,1,Female,Adult
Cat,4,February,55370,6,Adult,2017,June,Abandoned,2017,0,Female,Adult
Cat,4,February,55371,4,Puppy,2017,April,Abandoned,2017,1,Female,Kitten
Cat,4,February,55371,4,Puppy,2017,April,Abandoned,2017,1,Female,Kitten
Cat,4,February,55371,4,Puppy,2017,April,Abandoned,2017,1,Female,Kitten
Cat,4,February,55371,4,Puppy,2017,April,Abandoned,2017,1,Female,Kitten
Dog,4,February,55372,4,Adult,2017,April,Unsuitable Accommodation,2017,0,Female,Adult
Dog,4,February,55373,4,Mature,2017,April,Unsuitable Accommodation,2017,0,Female,Mature
Cat,4,February,55375,4,Adult,2017,April,Stray,2017,1,Unknown,Adult
Cat,4,February,55376,4,Adult,2017,April,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55376,4,Adult,2017,August,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55376,8,Adult,2017,April,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55376,8,Adult,2017,August,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55376,12,Adult,2017,December,Owner Deceased,2017,0,Female,Adult
Cat,4,February,55377,4,Adult,2017,April,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55377,6,Adult,2017,June,Owner Deceased,2017,0,Female,Adult
Cat,4,February,55377,6,Adult,2017,November,Owner Deceased,2017,0,Female,Adult
Cat,4,February,55377,11,Adult,2017,June,Owner Deceased,2019,0,Female,Adult
Cat,4,February,55377,11,Adult,2017,November,Owner Deceased,2019,0,Female,Adult
Cat,4,February,55378,4,Adult,2017,April,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55378,6,Adult,2017,June,Owner Deceased,2017,0,Female,Adult
Cat,4,February,55379,4,Adult,2017,April,Owner Deceased,2017,1,Male,Adult
Cat,4,February,55379,6,Adult,2017,June,Owner Deceased,2017,0,Male,Adult
Cat,4,February,55380,4,Adult,2017,April,Owner Deceased,2017,1,Male,Adult
Cat,4,February,55380,6,Adult,2017,June,Owner Deceased,2017,0,Male,Adult
Cat,4,February,55381,4,Adult,2017,April,Stray,2017,0,Male,Adult
Cat,4,February,55382,4,Senior,2017,April,Owner Deceased,2017,1,Female,Mature
Cat,4,February,55382,7,Senior,2017,July,Owner Deceased,2017,1,Female,Mature
Cat,4,February,55383,4,Adult,2017,April,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55383,6,Adult,2017,June,Owner Deceased,2017,0,Female,Adult
Cat,4,February,55384,4,Adult,2017,April,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55384,6,Adult,2017,June,Owner Deceased,2017,0,Female,Adult
Cat,4,February,55385,4,Adult,2017,April,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55385,6,Adult,2017,June,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55386,4,Adult,2017,April,Owner Deceased,2017,1,Female,Adult
Cat,4,February,55386,6,Adult,2017,June,Owner Deceased,2017,0,Female,Adult
Cat,4,February,55389,4,Adult,2017,April,Stray,2017,0,Male,Adult
Dog,4,February,55391,4,Senior,2017,April,Stray,2017,1,Male,Mature
Dog,4,February,55394,4,Geriatric,2017,April,Stray,2017,1,Female,Geriatric
Dog,4,February,55395,4,Senior,2017,April,Stray,2017,0,Male,Mature
Cat,3,February,55396,3,Puppy,2017,March,Abandoned,2017,1,Female,Kitten
Cat,3,February,55397,3,Puppy,2017,March,Abandoned,2017,1,Female,Kitten
Cat,3,February,55398,3,Puppy,2017,March,Abandoned,2017,1,Female,Kitten
Cat,3,February,55399,3,Puppy,2017,March,Abandoned,2017,1,Female,Kitten
Dog,4,February,55400,4,Geriatric,2017,April,Stray,2017,1,Male,Senior
Cat,4,February,55401,4,Adult,2017,April,Owner Deceased,2017,1,Male,Adult
Cat,4,February,55401,4,Adult,2017,June,Owner Deceased,2017,1,Male,Adult
Cat,4,February,55401,6,Adult,2017,April,Owner Deceased,2017,1,Male,Adult
Cat,4,February,55401,6,Adult,2017,June,Owner Deceased,2017,1,Male,Adult
Cat,4,February,55402,5,Geriatric,2017,May,Incompatible with owner lifestyle,2017,0,Male,Senior
Dog,4,February,55404,4,Mature,2017,April,Stray,2017,1,Female,Mature
Dog,4,February,55405,5,Adult,2017,May,Stray,2017,0,Male,Adult
Dog,4,February,55409,4,Mature,2017,April,Police Assist,2017,1,Unknown,Mature
Dog,4,February,55410,4,Mature,2017,April,Stray,2017,1,Male,Mature
Cat,4,February,55415,4,Adult,2017,April,Stray,2017,0,Unknown,Adult
Cat,4,February,55416,4,Adult,2017,April,Stray,2017,0,Unknown,Adult
Cat,3,February,55419,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55419,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55419,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55419,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55419,6,Adult,2017,June,Stray,2017,0,Female,Adult
Cat,3,February,55420,4,Adult,2017,April,Stray,2017,1,Male,Adult
Cat,3,February,55420,4,Adult,2017,April,Stray,2017,1,Male,Adult
Cat,3,February,55420,4,Adult,2017,April,Stray,2017,1,Male,Adult
Cat,3,February,55420,4,Adult,2017,April,Stray,2017,1,Male,Adult
Cat,3,February,55420,6,Adult,2017,June,Stray,2017,0,Male,Adult
Cat,3,February,55421,4,Adult,2017,April,Stray,2017,1,Male,Adult
Cat,3,February,55421,4,Adult,2017,April,Stray,2017,1,Male,Adult
Cat,3,February,55421,4,Adult,2017,April,Stray,2017,1,Male,Adult
Cat,3,February,55421,4,Adult,2017,April,Stray,2017,1,Male,Adult
Cat,3,February,55421,6,Adult,2017,June,Stray,2017,0,Male,Adult
Cat,3,February,55421,6,Adult,2017,July,Stray,2017,0,Male,Adult
Cat,3,February,55421,7,Adult,2017,June,Stray,2017,0,Male,Adult
Cat,3,February,55421,7,Adult,2017,July,Stray,2017,0,Male,Adult
Cat,3,February,55422,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55422,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55422,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55422,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55422,6,Adult,2017,June,Stray,2017,0,Female,Adult
Cat,3,February,55423,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55423,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55423,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55423,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,3,February,55423,6,Adult,2017,June,Stray,2017,0,Female,Adult
Cat,4,February,55430,4,Adult,2017,April,Stray,2017,0,Female,Adult
Dog,4,February,55433,4,Adult,2017,April,Stray,2017,0,Male,Adult
Dog,4,February,55434,4,Adult,2017,April,Incompatible with owner lifestyle,2017,0,Female,Adult
Cat,4,February,55438,5,Mature,2017,May,Incompatible with owner lifestyle,2017,0,Male,Mature
Dog,4,February,55439,6,Adult,2017,June,Incompatible with owner lifestyle,2017,1,Male,Adult
Dog,4,February,55439,8,Adult,2017,August,Incompatible with owner lifestyle,2017,0,Male,Adult
Dog,4,February,55439,9,Adult,2017,September,Incompatible with owner lifestyle,2017,1,Male,Adult
Cat,4,February,55440,4,Adult,2017,April,Incompatible with owner lifestyle,2017,0,Female,Adult
Cat,4,February,55442,5,Mature,2017,May,Stray,2017,0,Female,Mature
Dog,4,February,55444,4,Adult,2017,April,Stray,2017,0,Male,Adult
Dog,4,February,55445,4,Mature,2017,April,Incompatible with owner lifestyle,2017,0,Female,Mature
Cat,4,February,55447,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,4,February,55448,4,Mature,2017,April,Incompatible with owner lifestyle,2017,1,Female,Mature
Cat,4,February,55448,6,Mature,2017,June,Incompatible with owner lifestyle,2017,0,Female,Mature
Cat,4,February,55449,4,Adult,2017,April,Incompatible with owner lifestyle,2017,1,Male,Adult
Cat,4,February,55449,5,Adult,2017,May,Incompatible with owner lifestyle,2017,0,Male,Adult
Cat,4,February,55450,4,Adult,2017,April,Incompatible with owner lifestyle,2017,1,Male,Adult
Cat,4,February,55450,5,Adult,2017,May,Incompatible with owner lifestyle,2017,0,Male,Adult
Cat,4,February,55451,4,Adult,2017,April,Incompatible with owner lifestyle,2017,1,Male,Adult
Cat,4,February,55451,5,Adult,2017,May,Incompatible with owner lifestyle,2017,0,Male,Adult
Cat,4,February,55452,4,Adult,2017,April,Incompatible with owner lifestyle,2017,1,Male,Adult
Cat,4,February,55452,5,Adult,2017,May,Incompatible with owner lifestyle,2017,0,Male,Adult
Dog,4,February,55453,4,Mature,2017,April,Incompatible with owner lifestyle,2017,0,Female,Adult
Dog,4,February,55454,4,Adult,2017,April,Incompatible with owner lifestyle,2017,0,Male,Adult
Dog,4,February,55455,4,Mature,2017,April,Incompatible with owner lifestyle,2017,0,Female,Adult
Dog,11,February,55456,4,Adult,2018,April,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,May,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,December,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,March,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,April,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,June,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,5,Adult,2018,April,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,5,Adult,2018,May,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,5,Adult,2018,December,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,5,Adult,2018,March,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,5,Adult,2018,April,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,5,Adult,2018,June,Owner Deceased,2017,0,Male,Adult
Dog,11,February,55456,12,Adult,2018,April,Owner Deceased,2018,0,Male,Adult
Dog,11,February,55456,12,Adult,2018,May,Owner Deceased,2018,0,Male,Adult
Dog,11,February,55456,12,Adult,2018,December,Owner Deceased,2018,0,Male,Adult
Dog,11,February,55456,12,Adult,2018,March,Owner Deceased,2018,0,Male,Adult
Dog,11,February,55456,12,Adult,2018,April,Owner Deceased,2018,0,Male,Adult
Dog,11,February,55456,12,Adult,2018,June,Owner Deceased,2018,0,Male,Adult
Dog,11,February,55456,3,Adult,2018,April,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,3,Adult,2018,May,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,3,Adult,2018,December,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,3,Adult,2018,March,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,3,Adult,2018,April,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,3,Adult,2018,June,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,April,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,May,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,December,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,March,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,April,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,June,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,6,Adult,2018,April,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,6,Adult,2018,May,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,6,Adult,2018,December,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,6,Adult,2018,March,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,6,Adult,2018,April,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,6,Adult,2018,June,Owner Deceased,2019,0,Male,Adult
Dog,11,February,55456,4,Adult,2018,April,Owner Deceased,2019,1,Male,Adult
Dog,11,February,55456,4,Adult,2018,May,Owner Deceased,2019,1,Male,Adult
Dog,11,February,55456,5,Adult,2018,April,Owner Deceased,2019,1,Male,Adult
Dog,11,February,55456,5,Adult,2018,May,Owner Deceased,2019,1,Male,Adult
Dog,11,February,55456,4,Adult,2018,April,Owner Deceased,2019,1,Male,Adult
Dog,11,February,55456,4,Adult,2018,April,Owner Deceased,2019,1,Male,Adult
Dog,11,February,55456,4,Adult,2018,April,Owner Deceased,2019,1,Male,Adult
Dog,11,February,55456,4,Adult,2018,April,Owner Deceased,2019,1,Male,Adult
Dog,4,February,55458,5,Adult,2017,May,Stray,2017,0,Female,Adult
Dog,4,February,55462,4,Adult,2017,April,Stray,2017,0,Male,Adult
Dog,4,February,55463,4,Geriatric,2017,April,Stray,2017,0,Male,Senior
Dog,4,February,55464,4,Geriatric,2017,April,Stray,2017,1,Male,Geriatric
Dog,4,February,55466,4,Adult,2017,April,Stray,2017,1,Male,Adult
Cat,4,February,55469,4,Adult,2017,April,Abandoned,2017,0,Male,Adult
Cat,4,February,55470,4,Adult,2017,April,Stray,2017,0,Female,Adult
Cat,4,February,55475,6,Adult,2017,June,Incompatible with owner lifestyle,2017,0,Male,Adult
Cat,4,February,55475,6,Adult,2017,July,Incompatible with owner lifestyle,2017,0,Male,Adult
Cat,4,February,55475,7,Adult,2017,June,Incompatible with owner lifestyle,2019,0,Male,Adult
Cat,4,February,55475,7,Adult,2017,July,Incompatible with owner lifestyle,2019,0,Male,Adult
Cat,4,February,55476,4,Mature,2017,April,Incompatible with owner lifestyle,2017,0,Female,Adult
Dog,4,February,55479,4,Adult,2017,April,Stray,2017,1,Male,Adult
Dog,4,February,55482,4,Adult,2017,April,Stray,2017,0,Female,Adult
Cat,4,February,55484,4,Adult,2017,April,Stray,2017,1,Female,Adult
Dog,4,February,55485,4,Geriatric,2017,April,Stray,2017,1,Male,Senior
Dog,4,February,55485,4,Geriatric,2017,February,Stray,2017,1,Male,Senior
Dog,4,February,55485,2,Geriatric,2017,April,Stray,2018,1,Male,Senior
Dog,4,February,55485,2,Geriatric,2017,February,Stray,2018,1,Male,Senior
Dog,4,February,55490,4,Adult,2017,April,Unsuitable Accommodation,2017,0,Female,Adult
Cat,4,February,55493,5,Mature,2017,May,Incompatible with owner lifestyle,2017,0,Female,Mature
Cat,4,February,55495,4,Adult,2017,April,Incompatible with owner lifestyle,2017,1,Male,Adult
Cat,4,February,55495,5,Adult,2017,May,Incompatible with owner lifestyle,2017,0,Male,Adult
Cat,4,February,55496,4,Adult,2017,April,Incompatible with owner lifestyle,2017,1,Male,Adult
Cat,4,February,55496,5,Adult,2017,May,Incompatible with owner lifestyle,2017,0,Male,Adult
Cat,4,February,55497,4,Adult,2017,April,Incompatible with owner lifestyle,2017,1,Female,Adult
Cat,4,February,55497,5,Adult,2017,May,Incompatible with owner lifestyle,2017,0,Female,Adult
Cat,4,February,55498,4,Adult,2017,April,Incompatible with owner lifestyle,2017,1,Male,Adult
Cat,4,February,55498,5,Adult,2017,May,Incompatible with owner lifestyle,2017,0,Male,Adult
Cat,4,February,55499,4,Adult,2017,April,Incompatible with owner lifestyle,2017,1,Female,Adult
Cat,4,February,55499,5,Adult,2017,May,Incompatible with owner lifestyle,2017,0,Female,Adult
Cat,4,February,55500,5,Mature,2017,May,Incompatible with owner lifestyle,2017,0,Male,Mature
Cat,4,February,55501,5,Senior,2017,May,Incompatible with owner lifestyle,2017,0,Female,Mature
Cat,4,February,55502,5,Adult,2017,May,Incompatible with owner lifestyle,2017,0,Male,Adult
Dog,4,February,55503,4,Adult,2017,April,Incompatible with owner lifestyle,2017,0,Male,Adult
Cat,4,February,55504,6,Mature,2017,June,Incompatible with owner lifestyle,2017,1,Female,Mature
Cat,4,February,55504,7,Mature,2017,July,Incompatible with owner lifestyle,2017,0,Female,Mature
Dog,4,February,55505,4,Mature,2017,April,Stray,2017,1,Female,Mature
Dog,4,February,55506,4,Mature,2017,April,Stray,2017,1,Female,Mature
Dog,4,February,55509,4,Geriatric,2017,April,TNR - Trap/Neuter/Release,2017,1,Female,Senior
Cat,4,February,55510,5,Adult,2017,May,Unsuitable Accommodation,2017,0,Male,Adult
Cat,4,February,55514,5,Adult,2017,May,Stray,2017,0,Male,Adult
Cat,4,February,55517,4,Adult,2017,April,Stray,2017,1,Male,Adult
Cat,4,February,55517,5,Adult,2017,May,Stray,2017,0,Male,Adult
Cat,4,February,55518,4,Adult,2017,April,Stray,2017,1,Female,Adult
Cat,4,February,55518,5,Adult,2017,May,Stray,2017,0,Female,Adult
Cat,4,February,55519,4,Puppy,2017,April,Stray,2017,1,Female,Kitten
Cat,4,February,55519,4,Puppy,2017,May,Stray,2017,1,Female,Kitten
Cat,4,February,55519,5,Puppy,2017,April,Stray,2017,1,Female,Kitten
Cat,4,February,55519,5,Puppy,2017,May,Stray,2017,1,Female,Kitten
Dog,4,February,55520,5,Adult,2017,May,Stray,2017,0,Female,Adult
Cat,4,February,55521,7,Adult,2017,July,Stray,2017,1,Female,Adult
Dog,4,February,55525,4,Adult,2017,April,Stray,2017,1,Female,Adult
Dog,4,February,55525,4,Adult,2017,May,Stray,2017,1,Female,Adult
Dog,4,February,55525,5,Adult,2017,April,Stray,2017,1,Female,Adult
Dog,4,February,55525,5,Adult,2017,May,Stray,2017,1,Female,Adult
Cat,4,February,55526,6,Mature,2017,June,Stray,2017,0,Male,Mature
Dog,4,February,55530,4,Mature,2017,April,Stray,2017,1,Female,Mature
Cat,4,February,55531,4,Adult,2017,April,Unable to Afford,2017,0,Unknown,Adult
Cat,4,February,55532,4,Adult,2017,April,Unable to Afford,2017,0,Male,Adult
Cat,4,February,55534,6,Adult,2017,June,Abandoned,2017,0,Female,Adult
Dog,4,February,55535,4,Adult,2017,April,Stray,2017,0,Male,Adult
Dog,4,February,55536,4,Puppy,2017,April,Stray,2017,0,Female,Kitten
Dog,4,February,55536,9,Puppy,2017,September,Stray,2017,1,Female,Kitten
Cat,4,February,55537,5,Adult,2017,May,Stray,2017,0,Male,Adult
Dog,4,February,55542,4,Geriatric,2017,April,Stray,2017,1,Male,Senior
